aut_id,exp_id,fold_aut_id,fold_exp_id,qe,ph,temp,ce,rpm,sa,fg_complexing,fg_polar,fg_any,ags_aged,ags_virgin,ph_missing,temp_missing,rpm_missing,sa_missing,metal_cd,metal_cr,metal_hg,ret_other,ret_pa,ret_pe,ret_pet,ret_pla,ret_pp,ret_ps,ret_pvc
AUT09,AUT09_EXP05,3,0,0.97486079,,25.0,4.05503338,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP05,3,0,1.79088676,,25.0,8.23082378,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP05,3,0,2.49405808,,25.0,17.53332714,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP05,3,0,3.04096911,,25.0,26.91851943,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP05,3,0,3.47285519,,25.0,36.40707287,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP05,3,0,3.6746914,,25.0,46.24705421,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP06,3,2,0.38263284,,25.0,4.57183912,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP06,3,2,0.73647336,,25.0,9.38846864,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP06,3,2,1.23620505,,25.0,19.04239991,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP06,3,2,1.39189488,,25.0,28.55162558,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP06,3,2,1.65101502,,25.0,38.04017901,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP06,3,2,1.71525068,,25.0,48.00419373,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP07,3,4,0.34670442,,25.0,4.6958725,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP07,3,4,0.68748006,,25.0,9.38846864,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP07,3,4,0.92264792,,25.0,19.1044166,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP07,3,4,1.19047797,,25.0,28.84103679,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP07,3,4,1.27322222,,25.0,38.68101813,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP07,3,4,1.30044072,,25.0,48.62436062,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT10,AUT10_EXP01,0,2,0.02914,7.0,25.0,0.93378,200.0,0.46,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AUT10,AUT10_EXP01,0,2,0.05966,7.0,25.0,1.77518,200.0,0.46,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AUT10,AUT10_EXP01,0,2,0.13921,7.0,25.0,4.50132,200.0,0.46,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AUT10,AUT10_EXP01,0,2,0.18562,7.0,25.0,9.26365,200.0,0.46,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AUT10,AUT10_EXP01,0,2,0.20924,7.0,25.0,14.21109,200.0,0.46,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AUT10,AUT10_EXP01,0,2,0.22319,7.0,25.0,19.20901,200.0,0.46,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AUT10,AUT10_EXP01,0,2,0.23134,7.0,25.0,29.05339,200.0,0.46,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AUT10,AUT10_EXP01,0,2,0.24017,7.0,25.0,39.08289,200.0,0.46,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AUT10,AUT10_EXP01,0,2,0.23893,7.0,25.0,48.96093,200.0,0.46,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AUT10,AUT10_EXP02,0,3,0.07748,7.0,25.0,0.73185,200.0,1.71,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
AUT10,AUT10_EXP02,0,3,0.11297,7.0,25.0,1.67422,200.0,1.71,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
AUT10,AUT10_EXP02,0,3,0.19183,7.0,25.0,4.26573,200.0,1.71,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
AUT10,AUT10_EXP02,0,3,0.23935,7.0,25.0,9.12903,200.0,1.71,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
AUT10,AUT10_EXP02,0,3,0.27567,7.0,25.0,13.92501,200.0,1.71,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
AUT10,AUT10_EXP02,0,3,0.28534,7.0,25.0,18.82196,200.0,1.71,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
AUT10,AUT10_EXP02,0,3,0.28893,7.0,25.0,28.76732,200.0,1.71,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
AUT10,AUT10_EXP02,0,3,0.2928,7.0,25.0,38.8473,200.0,1.71,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
AUT10,AUT10_EXP02,0,3,0.3055,7.0,25.0,48.72534,200.0,1.71,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
AUT11,AUT11_EXP01,0,2,0.0295176,,5.0,1.83363,180.0,0.5107,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP01,0,2,0.03616641,,5.0,3.87,180.0,0.5107,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP01,0,2,0.03759115,,5.0,5.7756,180.0,0.5107,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP01,0,2,0.0390159,,5.0,7.79329,180.0,0.5107,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP01,0,2,0.0390159,,5.0,9.75493,180.0,0.5107,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP01,0,2,0.04044065,,5.0,14.78047,180.0,0.5107,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP01,0,2,0.05088878,,5.0,19.69392,180.0,0.5107,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP02,0,4,0.02571828,,5.0,0.9182,180.0,0.157,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP02,0,4,0.03759115,,5.0,1.83363,180.0,0.157,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP02,0,4,0.04946403,,5.0,3.76725,180.0,0.157,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP02,0,4,0.05753759,,5.0,5.85967,180.0,0.157,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP02,0,4,0.06038708,,5.0,7.50371,180.0,0.157,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP02,0,4,0.08033352,,5.0,14.56563,180.0,0.157,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP02,0,4,0.07890877,,5.0,19.59117,180.0,0.157,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP03,0,0,0.07368471,,5.0,0.49785,180.0,0.0304,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP03,0,0,0.09078165,,,1.70286,180.0,0.0304,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP03,0,0,0.20238672,,5.0,3.01062,180.0,0.0304,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP03,0,0,0.30069416,,5.0,4.62664,180.0,0.0304,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP03,0,0,0.27409891,,5.0,6.9339,180.0,0.0304,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP03,0,0,0.40470058,,5.0,8.13891,180.0,0.0304,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP03,0,0,0.39805177,,5.0,13.02434,180.0,0.0304,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP03,0,0,0.43367041,,5.0,16.84487,180.0,0.0304,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP04,0,3,0.01242065,,15.0,0.93465,180.0,0.5107,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP04,0,3,0.01764472,,15.0,1.8781,180.0,0.5107,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP04,0,3,0.03094234,,15.0,3.79304,180.0,0.5107,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP04,0,3,0.0295176,,15.0,5.85743,180.0,0.5107,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP04,0,3,0.04281522,,15.0,9.83677,180.0,0.5107,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP04,0,3,0.05231352,,15.0,14.54471,180.0,0.5107,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP04,0,3,0.05896234,,15.0,19.74773,180.0,0.5107,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP05,0,3,0.02049421,,15.0,0.88794,180.0,0.157,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP05,0,3,0.04044065,,15.0,1.8314,180.0,0.157,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP05,0,3,0.05753759,,15.0,3.73699,180.0,0.157,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP05,0,3,0.06276166,,15.0,5.65193,180.0,0.157,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP05,0,3,0.07463454,,15.0,9.78072,180.0,0.157,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP05,0,3,0.10027996,,15.0,14.51668,180.0,0.157,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP05,0,3,0.13067453,,15.0,18.46799,180.0,0.157,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP06,0,4,0.09600572,,15.0,0.52364,180.0,0.0304,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP06,0,4,0.17864096,,15.0,1.09345,180.0,0.0304,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP06,0,4,0.27314908,,15.0,2.61605,180.0,0.0304,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP06,0,4,0.3553094,,15.0,4.23207,180.0,0.0304,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP06,0,4,0.3928277,,15.0,6.01623,180.0,0.0304,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP06,0,4,0.40470058,,15.0,7.92183,180.0,0.0304,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP06,0,4,0.60036563,,15.0,11.97589,180.0,0.0304,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP06,0,4,0.61888732,,15.0,16.9267,180.0,0.0304,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP07,0,0,0.02429955,,25.0,0.89147,180.0,0.5107,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP07,0,0,0.04193649,,25.0,1.78017,180.0,0.5107,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP07,0,0,0.04193649,,25.0,3.77273,180.0,0.5107,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP07,0,0,0.04288984,,25.0,5.81206,180.0,0.5107,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP07,0,0,0.06434017,,25.0,9.74105,180.0,0.5107,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP07,0,0,0.08054709,,25.0,14.30615,180.0,0.5107,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP07,0,0,0.09246394,,25.0,19.70383,180.0,0.5107,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP08,0,1,0.01905613,,25.0,0.86341,180.0,0.157,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP08,0,1,0.01619609,,25.0,1.88307,180.0,0.157,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP08,0,1,0.03907644,,25.0,3.80079,180.0,0.157,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP08,0,1,0.03097298,,25.0,5.81206,180.0,0.157,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP08,0,1,0.07101361,,25.0,9.79717,180.0,0.157,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP08,0,1,0.09103392,,25.0,14.83002,180.0,0.157,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP08,0,1,0.1043808,,25.0,19.64771,180.0,0.157,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP09,0,2,0.12964453,,25.0,0.33954,180.0,0.0304,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP09,0,2,0.22068928,,25.0,0.91953,180.0,0.0304,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP09,0,2,0.35272801,,25.0,2.145,180.0,0.0304,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP09,0,2,0.38228181,,25.0,4.08143,180.0,0.0304,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP09,0,2,0.46617645,,25.0,5.65303,180.0,0.0304,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP09,0,2,0.5314808,,25.0,7.38365,180.0,0.0304,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP09,0,2,0.67162299,,25.0,11.68683,180.0,0.0304,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP09,0,2,0.64492924,,25.0,16.82258,180.0,0.0304,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP10,0,1,0.00952265,,35.0,0.86117,180.0,0.5107,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP10,0,1,0.01762611,,35.0,1.85277,180.0,0.5107,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP10,0,1,0.02572957,,35.0,4.00436,180.0,0.5107,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP10,0,1,0.02858961,,35.0,5.92208,180.0,0.5107,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP10,0,1,0.02954296,,35.0,8.03625,180.0,0.5107,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP10,0,1,0.03097298,,35.0,10.0288,180.0,0.5107,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP10,0,1,0.04050647,,35.0,14.77165,180.0,0.5107,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP10,0,1,0.05623671,,35.0,19.87934,180.0,0.5107,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP11,0,4,0.03097298,,35.0,0.8331,180.0,0.157,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP11,0,4,0.04050647,,35.0,1.80599,180.0,0.157,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP11,0,4,0.05623671,,35.0,3.6863,180.0,0.157,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP11,0,4,0.0619568,,35.0,5.67885,180.0,0.157,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP11,0,4,0.07101361,,35.0,7.64335,180.0,0.157,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP11,0,4,0.07530368,,35.0,9.63591,180.0,0.157,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP11,0,4,0.07244363,,35.0,14.64069,180.0,0.157,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP11,0,4,0.08197711,,35.0,19.57063,180.0,0.157,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP12,0,3,0.08865055,,35.0,0.5244,180.0,0.0304,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP12,0,3,0.22450267,,35.0,0.86117,180.0,0.0304,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP12,0,3,0.27407678,,35.0,2.59179,180.0,0.0304,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP12,0,3,0.38990859,,35.0,4.00436,180.0,0.0304,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP12,0,3,0.42327578,,35.0,5.86595,180.0,0.0304,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP12,0,3,0.53577087,,35.0,7.30658,180.0,0.0304,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP12,0,3,0.5462577,,35.0,12.25523,180.0,0.0304,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP12,0,3,0.70260681,,35.0,16.53034,180.0,0.0304,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP13,0,3,0.05974403,,5.0,0.64451,180.0,0.5607,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP13,0,3,0.07643771,,5.0,1.57052,180.0,0.5607,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP13,0,3,0.08243031,,5.0,3.52358,180.0,0.5607,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP13,0,3,0.07044511,,5.0,5.61975,180.0,0.5607,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP13,0,3,0.0862827,,5.0,7.50546,180.0,0.5607,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP13,0,3,0.0862827,,5.0,9.82051,180.0,0.5607,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP13,0,3,0.08970704,,5.0,14.83784,180.0,0.5607,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP13,0,3,0.09569964,,5.0,19.93094,180.0,0.5607,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP14,0,1,0.0922753,,5.0,0.50139,180.0,2.545,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP14,0,1,0.10297637,,5.0,1.45267,180.0,2.545,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP14,0,1,0.1530574,,5.0,3.22052,180.0,2.545,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP14,0,1,0.17017912,,5.0,5.12307,180.0,2.545,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP14,0,1,0.15091718,,5.0,7.25291,180.0,2.545,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP14,0,1,0.17831193,,5.0,9.34908,180.0,2.545,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP14,0,1,0.18302041,,5.0,14.15596,180.0,2.545,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP14,0,1,0.22753688,,5.0,18.77763,180.0,2.545,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP15,0,1,0.17017912,,5.0,0.14782,180.0,0.0417,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP15,0,1,0.30287244,,5.0,0.48456,180.0,0.0417,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP15,0,1,0.45525573,,5.0,1.68838,180.0,0.0417,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP15,0,1,0.53444368,,5.0,3.28787,180.0,0.0417,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP15,0,1,0.60378664,,5.0,4.96312,180.0,0.0417,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP15,0,1,0.63374965,,5.0,7.13505,180.0,0.0417,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP15,0,1,0.70223652,,5.0,11.4705,180.0,0.0417,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP15,0,1,0.72363867,,5.0,16.35314,180.0,0.0417,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AUT11,AUT11_EXP16,0,2,0.0344895,,15.0,1.8171,180.0,0.5607,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP16,0,2,0.06573663,,15.0,3.63546,180.0,0.5607,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP16,0,2,0.07515358,,15.0,5.61377,180.0,0.5607,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP16,0,2,0.08499857,,15.0,7.61734,180.0,0.5607,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP16,0,2,0.07044511,,15.0,9.64616,180.0,0.5607,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP16,0,2,0.08114618,,15.0,14.67192,180.0,0.5607,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP16,0,2,0.10896897,,15.0,19.52931,180.0,0.5607,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AUT11,AUT11_EXP17,0,0,0.08114618,,15.0,1.63189,180.0,2.545,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP17,0,0,0.15562566,,15.0,3.23138,180.0,2.545,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP17,0,0,0.1470648,,15.0,5.28546,180.0,2.545,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP17,0,0,0.18901301,,15.0,7.05331,180.0,2.545,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP17,0,0,0.19158127,,15.0,9.19999,180.0,2.545,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP17,0,0,0.21555167,,15.0,13.84692,180.0,2.545,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP17,0,0,0.23010513,,15.0,18.88951,180.0,2.545,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AUT11,AUT11_EXP18,0,2,0.29944809,,15.0,0.47858,180.0,0.0417,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
