feature,importance,importance_share,mechanism_group,feature_type,null_type,regime,split_id,model,method
fg_any,0.0,0.0,surface_functionality,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
ags_aged,0.0145180455607802,0.0191587431965707,aging_state,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
ags_virgin,0.0043535907187923,0.0057452173031914,aging_state,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
ph_missing,0.0016702962861264,0.0022042069970169,solution_chemistry,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
temp_missing,0.0024201763640167,0.0031937864676404,solution_chemistry,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
rpm_missing,0.0470328002992306,0.062066849079383,solution_chemistry,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
sa_missing,0.0020985285474291,0.0027693238296124,surface_area_porosity,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
metal_cd,0.0002360243166267,0.0003114695605181,metal_identity,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
metal_cr,0.0003351785133103,0.000442318426033,metal_identity,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
metal_hg,0.0002072450661285,0.0002734910139308,metal_identity,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
ret_other,0.0678691625435286,0.0895635607901963,polymer_identity,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
ret_pa,0.0247007966357384,0.0325964137192993,polymer_identity,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
ret_pe,0.0117833050888721,0.0155498421092166,polymer_identity,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
ret_pet,0.0002041435359895,0.0002693980787489,polymer_identity,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
ret_pla,0.0142286993471943,0.0187769073786719,polymer_identity,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
ret_pp,0.0292759875424654,0.0386340657772363,polymer_identity,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
ret_ps,0.0029428050967421,0.0038834736321775,polymer_identity,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
ret_pvc,0.0009799403757437,0.0012931786119712,polymer_identity,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
ce_log1p,0.000890886274053,0.0011756583398554,solution_chemistry,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
rpm_log1p,0.0022260039322372,0.0029375467595652,solution_chemistry,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
sa_log1p,0.0069224785051188,0.0091352508440692,surface_area_porosity,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
temp_log1p,0.0065383762598528,0.0086283702004268,solution_chemistry,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
ph_x_temp,0.0021468478075263,0.0028330883557516,solution_chemistry,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
ph_x_ce_log,0.0239951979428951,0.031665270191789,solution_chemistry,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
temp_x_ce_log,0.0620431815680765,0.0818753032413755,solution_chemistry,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
ce_log_x_rpm_log,0.0114176623364423,0.0150673215408548,solution_chemistry,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
ce_over_rpm,0.0127056073657347,0.0167669585866409,solution_chemistry,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
ce_over_sa,0.0126032712477079,0.0166319106976671,solution_chemistry,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
cd_x_ph,0.0108985285439559,0.0143822464752566,other,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
cd_x_ce_log,0.011069239994453,0.0146075258923169,other,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
cd_x_sa_log,0.0151352458482887,0.0199732317418586,other,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
cr_x_ph,0.0,0.0,other,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
cr_x_ce_log,0.0543154924816041,0.0716774560111241,other,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
cr_x_sa_log,0.0082187745160089,0.0108459082652356,other,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
hg_x_ph,0.0020771867801189,0.0027411601599541,other,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
hg_x_ce_log,0.0572789336137961,0.0755881619936978,other,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
hg_x_sa_log,0.0002445153235929,0.0003226747204182,other,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
aged_x_fg_any,0.0,0.0,other,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
aged_x_fg_complexing,0.0426033124847598,0.0562214741510221,other,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
ret_ps_x_fg_any,0.0007614689483756,0.0010048727270495,polymer_identity,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
ret_pe_x_fg_any,0.0038311980755101,0.0050558416941591,polymer_identity,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
ret_pa_x_fg_any,0.0006908094035403,0.0009116268374277,polymer_identity,real,real,random_cv,random_cv_01,lightgbm,lightgbm_shap
null_random_normal,0.0052897347792304,0.0069806000944797,null_feature,,random_noise,random_cv,random_cv_01,lightgbm,lightgbm_shap
null_random_uniform,0.0059417474234261,0.0078410287767542,null_feature,,random_noise,random_cv,random_cv_01,lightgbm,lightgbm_shap
null_random_binary,0.0005406408571732,0.0007134568699892,null_feature,,random_noise,random_cv,random_cv_01,lightgbm,lightgbm_shap
null_perm_ph,0.0040093651104637,0.0052909598754928,null_feature,,permuted_real,random_cv,random_cv_01,lightgbm,lightgbm_shap
null_perm_ce,0.0049034571147609,0.0064708486582303,null_feature,,permuted_real,random_cv,random_cv_01,lightgbm,lightgbm_shap
null_study_random_effect,0.0565862056042188,0.0746740032672355,null_feature,,group_aware_random,random_cv,random_cv_01,lightgbm,lightgbm_shap
null_exp_random_effect,0.0190452149218564,0.0251330236073273,null_feature,,group_aware_random,random_cv,random_cv_01,lightgbm,lightgbm_shap
num__ph,0.0,0.0,solution_chemistry,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__temp,0.0043177057706597,0.183836757311596,solution_chemistry,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__ce,0.0,0.0,solution_chemistry,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__rpm,0.0,0.0,solution_chemistry,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__sa,0.0,0.0,surface_area_porosity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__fg_complexing,0.0,0.0,surface_functionality,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__fg_polar,0.0,0.0,surface_functionality,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__fg_any,0.0,0.0,surface_functionality,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__ags_aged,0.0,0.0,aging_state,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__ags_virgin,0.0,0.0,aging_state,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__ph_missing,0.0,0.0,solution_chemistry,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__temp_missing,0.0,0.0,solution_chemistry,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__rpm_missing,0.0,0.0,solution_chemistry,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__sa_missing,0.0,0.0,surface_area_porosity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__metal_cd,0.0,0.0,metal_identity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__metal_cr,0.0,0.0,metal_identity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__metal_hg,0.0,0.0,metal_identity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__ret_other,0.0,0.0,polymer_identity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__ret_pa,0.0,0.0,polymer_identity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__ret_pe,0.0,0.0,polymer_identity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__ret_pet,0.0,0.0,polymer_identity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__ret_pla,0.0,0.0,polymer_identity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__ret_pp,0.0,0.0,polymer_identity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__ret_ps,0.0,0.0,polymer_identity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__ret_pvc,0.0,0.0,polymer_identity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__ce_log1p,0.0,0.0,solution_chemistry,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__rpm_log1p,0.0,0.0,solution_chemistry,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__sa_log1p,0.0,0.0,surface_area_porosity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__temp_log1p,0.0,0.0,solution_chemistry,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__ph_x_temp,0.0,0.0,solution_chemistry,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__ph_x_ce_log,0.0,0.0,solution_chemistry,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__temp_x_ce_log,0.0,0.0,solution_chemistry,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__ce_log_x_rpm_log,0.0,0.0,solution_chemistry,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__ce_over_rpm,0.0191689235291676,0.816163242688404,solution_chemistry,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__ce_over_sa,0.0,0.0,solution_chemistry,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__cd_x_ph,0.0,0.0,other,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__cd_x_ce_log,0.0,0.0,other,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__cd_x_sa_log,0.0,0.0,other,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__cr_x_ph,0.0,0.0,other,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__cr_x_ce_log,0.0,0.0,other,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__cr_x_sa_log,0.0,0.0,other,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__hg_x_ph,0.0,0.0,other,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__hg_x_ce_log,0.0,0.0,other,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__hg_x_sa_log,0.0,0.0,other,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__aged_x_fg_any,0.0,0.0,other,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__aged_x_fg_complexing,0.0,0.0,other,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__ret_ps_x_fg_any,0.0,0.0,polymer_identity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__ret_pe_x_fg_any,0.0,0.0,polymer_identity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__ret_pa_x_fg_any,0.0,0.0,polymer_identity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__null_random_normal,0.0,0.0,null_feature,real,random_noise,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__null_random_uniform,0.0,0.0,null_feature,real,random_noise,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__null_random_binary,0.0,0.0,null_feature,real,random_noise,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__null_perm_ph,0.0,0.0,null_feature,real,permuted_real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__null_perm_ce,0.0,0.0,null_feature,real,permuted_real,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__null_study_random_effect,0.0,0.0,null_feature,real,group_aware_random,random_cv,random_cv_02,elastic_net,elastic_net_coef
num__null_exp_random_effect,0.0,0.0,null_feature,real,group_aware_random,random_cv,random_cv_02,elastic_net,elastic_net_coef
ph,1.601933680817069e-07,1.9296368013757613e-06,solution_chemistry,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
temp,0.0015952301593225,0.0192156195912139,solution_chemistry,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
ce,0.0,0.0,solution_chemistry,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
rpm,0.0,0.0,solution_chemistry,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
sa,1.387678389208613e-05,0.0001671551900279,surface_area_porosity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
fg_complexing,0.0,0.0,surface_functionality,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
fg_polar,0.0,0.0,surface_functionality,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
fg_any,0.0,0.0,surface_functionality,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
ags_aged,0.0,0.0,aging_state,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
ags_virgin,0.0,0.0,aging_state,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
ph_missing,2.902882056510237e-07,3.4967165703379463e-06,solution_chemistry,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
temp_missing,2.861716189350716e-07,3.4471295161528817e-06,solution_chemistry,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
rpm_missing,6.716512081617055e-07,8.090490289811936e-06,solution_chemistry,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
sa_missing,0.0,0.0,surface_area_porosity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
metal_cd,0.0,0.0,metal_identity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
metal_cr,0.0,0.0,metal_identity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
metal_hg,0.0,0.0,metal_identity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
ret_other,0.0,0.0,polymer_identity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
ret_pa,1.34678932448562e-06,1.6222982732355838e-05,polymer_identity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
ret_pe,8.939785461326011e-06,0.0001076857252528,polymer_identity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
ret_pet,0.0,0.0,polymer_identity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
ret_pla,9.64220315815556e-06,0.00011614681858,polymer_identity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
ret_pp,0.0,0.0,polymer_identity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
ret_ps,0.0,0.0,polymer_identity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
ret_pvc,5.161291822819436e-07,6.217122945359604e-06,polymer_identity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
ce_log1p,0.0,0.0,solution_chemistry,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
rpm_log1p,1.389641911941908e-06,1.673917095400338e-05,solution_chemistry,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
sa_log1p,0.0,0.0,surface_area_porosity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
temp_log1p,2.3556819421566288e-06,2.8375772495171345e-05,solution_chemistry,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
ph_x_temp,2.500879766555997e-05,0.000301247778928,solution_chemistry,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
ph_x_ce_log,1.1587191955664267e-05,0.0001395755160778,solution_chemistry,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
temp_x_ce_log,0.000264948085165,0.0031914777853214,solution_chemistry,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
ce_log_x_rpm_log,0.0,0.0,solution_chemistry,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
ce_over_rpm,0.0810190680074237,0.9759291355966144,solution_chemistry,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
ce_over_sa,1.628537078333103e-05,0.0001961682381978,solution_chemistry,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
cd_x_ph,0.0,0.0,other,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
cd_x_ce_log,0.0,0.0,other,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
cd_x_sa_log,0.0,0.0,other,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
cr_x_ph,0.0,0.0,other,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
cr_x_ce_log,0.0,0.0,other,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
cr_x_sa_log,0.0,0.0,other,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
hg_x_ph,0.0,0.0,other,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
hg_x_ce_log,4.2899426473397283e-07,5.167524290940605e-06,other,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
hg_x_sa_log,0.0,0.0,other,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
aged_x_fg_any,0.0,0.0,other,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
aged_x_fg_complexing,0.0,0.0,other,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
ret_ps_x_fg_any,0.0,0.0,polymer_identity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
ret_pe_x_fg_any,8.941570180298619e-06,0.0001077072233925,polymer_identity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
ret_pa_x_fg_any,1.34678932448562e-06,1.6222982732355838e-05,polymer_identity,real,real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
null_random_normal,0.0,0.0,null_feature,,random_noise,random_cv,random_cv_02,elastic_net,elastic_net_permutation
null_random_uniform,0.0,0.0,null_feature,,random_noise,random_cv,random_cv_02,elastic_net,elastic_net_permutation
null_random_binary,1.592067882383308e-05,0.0001917752783978,null_feature,,random_noise,random_cv,random_cv_02,elastic_net,elastic_net_permutation
null_perm_ph,0.0,0.0,null_feature,,permuted_real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
null_perm_ce,0.0,0.0,null_feature,,permuted_real,random_cv,random_cv_02,elastic_net,elastic_net_permutation
null_study_random_effect,0.0,0.0,null_feature,,group_aware_random,random_cv,random_cv_02,elastic_net,elastic_net_permutation
