method,regime,feature,feature_type,null_type,mechanism_group,mean_importance,mean_importance_share
elastic_net_coef,group_aut,num__ce_over_rpm,real,real,solution_chemistry,0.01852348435757174,0.7402652073470604
elastic_net_coef,group_aut,num__temp,real,real,solution_chemistry,0.00268315348091818,0.15605760311518374
elastic_net_coef,group_aut,num__ph,real,real,solution_chemistry,0.00121444503916042,0.10367718953775236
elastic_net_coef,group_aut,num__ph_x_temp,real,real,solution_chemistry,7.836715421371507e-17,3.4696850330241636e-15
elastic_net_coef,group_aut,num__aged_x_fg_any,real,real,other,0.0,0.0
elastic_net_coef,group_aut,num__aged_x_fg_complexing,real,real,other,0.0,0.0
elastic_net_coef,group_aut,num__ags_aged,real,real,aging_state,0.0,0.0
elastic_net_coef,group_aut,num__ags_virgin,real,real,aging_state,0.0,0.0
elastic_net_coef,group_aut,num__cd_x_ce_log,real,real,other,0.0,0.0
elastic_net_coef,group_aut,num__cd_x_ph,real,real,other,0.0,0.0
elastic_net_coef,group_aut,num__cd_x_sa_log,real,real,other,0.0,0.0
elastic_net_coef,group_aut,num__ce,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,group_aut,num__ce_log1p,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,group_aut,num__ce_log_x_rpm_log,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,group_aut,num__ce_over_sa,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,group_aut,num__cr_x_ce_log,real,real,other,0.0,0.0
elastic_net_coef,group_aut,num__cr_x_ph,real,real,other,0.0,0.0
elastic_net_coef,group_aut,num__cr_x_sa_log,real,real,other,0.0,0.0
elastic_net_coef,group_aut,num__fg_any,real,real,surface_functionality,0.0,0.0
elastic_net_coef,group_aut,num__fg_complexing,real,real,surface_functionality,0.0,0.0
elastic_net_coef,group_aut,num__fg_polar,real,real,surface_functionality,0.0,0.0
elastic_net_coef,group_aut,num__hg_x_ce_log,real,real,other,0.0,0.0
elastic_net_coef,group_aut,num__hg_x_ph,real,real,other,0.0,0.0
elastic_net_coef,group_aut,num__hg_x_sa_log,real,real,other,0.0,0.0
elastic_net_coef,group_aut,num__metal_cd,real,real,metal_identity,0.0,0.0
elastic_net_coef,group_aut,num__metal_cr,real,real,metal_identity,0.0,0.0
elastic_net_coef,group_aut,num__metal_hg,real,real,metal_identity,0.0,0.0
elastic_net_coef,group_aut,num__null_exp_random_effect,real,group_aware_random,null_feature,0.0,0.0
elastic_net_coef,group_aut,num__null_perm_ce,real,permuted_real,null_feature,0.0,0.0
elastic_net_coef,group_aut,num__null_perm_ph,real,permuted_real,null_feature,0.0,0.0
elastic_net_coef,group_aut,num__null_random_binary,real,random_noise,null_feature,0.0,0.0
elastic_net_coef,group_aut,num__null_random_normal,real,random_noise,null_feature,0.0,0.0
elastic_net_coef,group_aut,num__null_random_uniform,real,random_noise,null_feature,0.0,0.0
elastic_net_coef,group_aut,num__null_study_random_effect,real,group_aware_random,null_feature,0.0,0.0
elastic_net_coef,group_aut,num__ph_missing,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,group_aut,num__ph_x_ce_log,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,group_aut,num__ret_other,real,real,polymer_identity,0.0,0.0
elastic_net_coef,group_aut,num__ret_pa,real,real,polymer_identity,0.0,0.0
elastic_net_coef,group_aut,num__ret_pa_x_fg_any,real,real,polymer_identity,0.0,0.0
elastic_net_coef,group_aut,num__ret_pe,real,real,polymer_identity,0.0,0.0
elastic_net_coef,group_aut,num__ret_pe_x_fg_any,real,real,polymer_identity,0.0,0.0
elastic_net_coef,group_aut,num__ret_pet,real,real,polymer_identity,0.0,0.0
elastic_net_coef,group_aut,num__ret_pla,real,real,polymer_identity,0.0,0.0
elastic_net_coef,group_aut,num__ret_pp,real,real,polymer_identity,0.0,0.0
elastic_net_coef,group_aut,num__ret_ps,real,real,polymer_identity,0.0,0.0
elastic_net_coef,group_aut,num__ret_ps_x_fg_any,real,real,polymer_identity,0.0,0.0
elastic_net_coef,group_aut,num__ret_pvc,real,real,polymer_identity,0.0,0.0
elastic_net_coef,group_aut,num__rpm,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,group_aut,num__rpm_log1p,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,group_aut,num__rpm_missing,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,group_aut,num__sa,real,real,surface_area_porosity,0.0,0.0
elastic_net_coef,group_aut,num__sa_log1p,real,real,surface_area_porosity,0.0,0.0
elastic_net_coef,group_aut,num__sa_missing,real,real,surface_area_porosity,0.0,0.0
elastic_net_coef,group_aut,num__temp_log1p,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,group_aut,num__temp_missing,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,group_aut,num__temp_x_ce_log,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,group_exp,num__ce_over_rpm,real,real,solution_chemistry,0.01930795420704256,0.8808890769388876
elastic_net_coef,group_exp,num__temp,real,real,solution_chemistry,0.0026736055934263,0.1031364611672981
elastic_net_coef,group_exp,num__ph,real,real,solution_chemistry,0.00036513601118243997,0.01597446189381422
elastic_net_coef,group_exp,num__aged_x_fg_any,real,real,other,0.0,0.0
elastic_net_coef,group_exp,num__aged_x_fg_complexing,real,real,other,0.0,0.0
elastic_net_coef,group_exp,num__ags_aged,real,real,aging_state,0.0,0.0
elastic_net_coef,group_exp,num__ags_virgin,real,real,aging_state,0.0,0.0
elastic_net_coef,group_exp,num__cd_x_ce_log,real,real,other,0.0,0.0
elastic_net_coef,group_exp,num__cd_x_ph,real,real,other,0.0,0.0
elastic_net_coef,group_exp,num__cd_x_sa_log,real,real,other,0.0,0.0
elastic_net_coef,group_exp,num__ce,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,group_exp,num__ce_log1p,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,group_exp,num__ce_log_x_rpm_log,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,group_exp,num__ce_over_sa,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,group_exp,num__cr_x_ce_log,real,real,other,0.0,0.0
elastic_net_coef,group_exp,num__cr_x_ph,real,real,other,0.0,0.0
elastic_net_coef,group_exp,num__cr_x_sa_log,real,real,other,0.0,0.0
elastic_net_coef,group_exp,num__fg_any,real,real,surface_functionality,0.0,0.0
elastic_net_coef,group_exp,num__fg_complexing,real,real,surface_functionality,0.0,0.0
elastic_net_coef,group_exp,num__fg_polar,real,real,surface_functionality,0.0,0.0
elastic_net_coef,group_exp,num__hg_x_ce_log,real,real,other,0.0,0.0
elastic_net_coef,group_exp,num__hg_x_ph,real,real,other,0.0,0.0
elastic_net_coef,group_exp,num__hg_x_sa_log,real,real,other,0.0,0.0
elastic_net_coef,group_exp,num__metal_cd,real,real,metal_identity,0.0,0.0
elastic_net_coef,group_exp,num__metal_cr,real,real,metal_identity,0.0,0.0
elastic_net_coef,group_exp,num__metal_hg,real,real,metal_identity,0.0,0.0
elastic_net_coef,group_exp,num__null_exp_random_effect,real,group_aware_random,null_feature,0.0,0.0
elastic_net_coef,group_exp,num__null_perm_ce,real,permuted_real,null_feature,0.0,0.0
elastic_net_coef,group_exp,num__null_perm_ph,real,permuted_real,null_feature,0.0,0.0
elastic_net_coef,group_exp,num__null_random_binary,real,random_noise,null_feature,0.0,0.0
elastic_net_coef,group_exp,num__null_random_normal,real,random_noise,null_feature,0.0,0.0
elastic_net_coef,group_exp,num__null_random_uniform,real,random_noise,null_feature,0.0,0.0
elastic_net_coef,group_exp,num__null_study_random_effect,real,group_aware_random,null_feature,0.0,0.0
elastic_net_coef,group_exp,num__ph_missing,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,group_exp,num__ph_x_ce_log,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,group_exp,num__ph_x_temp,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,group_exp,num__ret_other,real,real,polymer_identity,0.0,0.0
elastic_net_coef,group_exp,num__ret_pa,real,real,polymer_identity,0.0,0.0
elastic_net_coef,group_exp,num__ret_pa_x_fg_any,real,real,polymer_identity,0.0,0.0
elastic_net_coef,group_exp,num__ret_pe,real,real,polymer_identity,0.0,0.0
elastic_net_coef,group_exp,num__ret_pe_x_fg_any,real,real,polymer_identity,0.0,0.0
elastic_net_coef,group_exp,num__ret_pet,real,real,polymer_identity,0.0,0.0
elastic_net_coef,group_exp,num__ret_pla,real,real,polymer_identity,0.0,0.0
elastic_net_coef,group_exp,num__ret_pp,real,real,polymer_identity,0.0,0.0
elastic_net_coef,group_exp,num__ret_ps,real,real,polymer_identity,0.0,0.0
elastic_net_coef,group_exp,num__ret_ps_x_fg_any,real,real,polymer_identity,0.0,0.0
elastic_net_coef,group_exp,num__ret_pvc,real,real,polymer_identity,0.0,0.0
elastic_net_coef,group_exp,num__rpm,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,group_exp,num__rpm_log1p,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,group_exp,num__rpm_missing,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,group_exp,num__sa,real,real,surface_area_porosity,0.0,0.0
elastic_net_coef,group_exp,num__sa_log1p,real,real,surface_area_porosity,0.0,0.0
elastic_net_coef,group_exp,num__sa_missing,real,real,surface_area_porosity,0.0,0.0
elastic_net_coef,group_exp,num__temp_log1p,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,group_exp,num__temp_missing,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,group_exp,num__temp_x_ce_log,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,random_cv,num__ce_over_rpm,real,real,solution_chemistry,0.020015284080858786,0.8965624042415496
elastic_net_coef,random_cv,num__temp,real,real,solution_chemistry,0.002064071552932663,0.08749446273055139
elastic_net_coef,random_cv,num__ph,real,real,solution_chemistry,0.00035731267148476664,0.01594313302789886
elastic_net_coef,random_cv,num__aged_x_fg_any,real,real,other,0.0,0.0
elastic_net_coef,random_cv,num__aged_x_fg_complexing,real,real,other,0.0,0.0
elastic_net_coef,random_cv,num__ags_aged,real,real,aging_state,0.0,0.0
elastic_net_coef,random_cv,num__ags_virgin,real,real,aging_state,0.0,0.0
elastic_net_coef,random_cv,num__cd_x_ce_log,real,real,other,0.0,0.0
elastic_net_coef,random_cv,num__cd_x_ph,real,real,other,0.0,0.0
elastic_net_coef,random_cv,num__cd_x_sa_log,real,real,other,0.0,0.0
elastic_net_coef,random_cv,num__ce,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,random_cv,num__ce_log1p,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,random_cv,num__ce_log_x_rpm_log,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,random_cv,num__ce_over_sa,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,random_cv,num__cr_x_ce_log,real,real,other,0.0,0.0
elastic_net_coef,random_cv,num__cr_x_ph,real,real,other,0.0,0.0
elastic_net_coef,random_cv,num__cr_x_sa_log,real,real,other,0.0,0.0
elastic_net_coef,random_cv,num__fg_any,real,real,surface_functionality,0.0,0.0
elastic_net_coef,random_cv,num__fg_complexing,real,real,surface_functionality,0.0,0.0
elastic_net_coef,random_cv,num__fg_polar,real,real,surface_functionality,0.0,0.0
elastic_net_coef,random_cv,num__hg_x_ce_log,real,real,other,0.0,0.0
elastic_net_coef,random_cv,num__hg_x_ph,real,real,other,0.0,0.0
elastic_net_coef,random_cv,num__hg_x_sa_log,real,real,other,0.0,0.0
elastic_net_coef,random_cv,num__metal_cd,real,real,metal_identity,0.0,0.0
elastic_net_coef,random_cv,num__metal_cr,real,real,metal_identity,0.0,0.0
elastic_net_coef,random_cv,num__metal_hg,real,real,metal_identity,0.0,0.0
elastic_net_coef,random_cv,num__null_exp_random_effect,real,group_aware_random,null_feature,0.0,0.0
elastic_net_coef,random_cv,num__null_perm_ce,real,permuted_real,null_feature,0.0,0.0
elastic_net_coef,random_cv,num__null_perm_ph,real,permuted_real,null_feature,0.0,0.0
elastic_net_coef,random_cv,num__null_random_binary,real,random_noise,null_feature,0.0,0.0
elastic_net_coef,random_cv,num__null_random_normal,real,random_noise,null_feature,0.0,0.0
elastic_net_coef,random_cv,num__null_random_uniform,real,random_noise,null_feature,0.0,0.0
elastic_net_coef,random_cv,num__null_study_random_effect,real,group_aware_random,null_feature,0.0,0.0
elastic_net_coef,random_cv,num__ph_missing,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,random_cv,num__ph_x_ce_log,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,random_cv,num__ph_x_temp,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,random_cv,num__ret_other,real,real,polymer_identity,0.0,0.0
elastic_net_coef,random_cv,num__ret_pa,real,real,polymer_identity,0.0,0.0
elastic_net_coef,random_cv,num__ret_pa_x_fg_any,real,real,polymer_identity,0.0,0.0
elastic_net_coef,random_cv,num__ret_pe,real,real,polymer_identity,0.0,0.0
elastic_net_coef,random_cv,num__ret_pe_x_fg_any,real,real,polymer_identity,0.0,0.0
elastic_net_coef,random_cv,num__ret_pet,real,real,polymer_identity,0.0,0.0
elastic_net_coef,random_cv,num__ret_pla,real,real,polymer_identity,0.0,0.0
elastic_net_coef,random_cv,num__ret_pp,real,real,polymer_identity,0.0,0.0
elastic_net_coef,random_cv,num__ret_ps,real,real,polymer_identity,0.0,0.0
elastic_net_coef,random_cv,num__ret_ps_x_fg_any,real,real,polymer_identity,0.0,0.0
elastic_net_coef,random_cv,num__ret_pvc,real,real,polymer_identity,0.0,0.0
elastic_net_coef,random_cv,num__rpm,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,random_cv,num__rpm_log1p,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,random_cv,num__rpm_missing,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,random_cv,num__sa,real,real,surface_area_porosity,0.0,0.0
elastic_net_coef,random_cv,num__sa_log1p,real,real,surface_area_porosity,0.0,0.0
elastic_net_coef,random_cv,num__sa_missing,real,real,surface_area_porosity,0.0,0.0
elastic_net_coef,random_cv,num__temp_log1p,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,random_cv,num__temp_missing,real,real,solution_chemistry,0.0,0.0
elastic_net_coef,random_cv,num__temp_x_ce_log,real,real,solution_chemistry,0.0,0.0
elastic_net_permutation,group_aut,ph_x_temp,real,real,solution_chemistry,0.014943582727179073,0.2521280650502847
elastic_net_permutation,group_aut,temp,real,real,solution_chemistry,0.00100348378213738,0.18422602481814337
elastic_net_permutation,group_aut,temp_x_ce_log,real,real,solution_chemistry,0.00181874805352778,0.12565714879011494
elastic_net_permutation,group_aut,ce,real,real,solution_chemistry,0.003985810317934981,0.10969248050071641
elastic_net_permutation,group_aut,rpm,real,real,solution_chemistry,0.0016379761085802001,0.09167444252087978
elastic_net_permutation,group_aut,ce_log_x_rpm_log,real,real,solution_chemistry,0.0003561478654462876,0.046362855692591895
elastic_net_permutation,group_aut,ce_over_rpm,real,real,solution_chemistry,0.0023174947187295245,0.04570723710508804
elastic_net_permutation,group_aut,ph_x_ce_log,real,real,solution_chemistry,0.0014653281438733725,0.02429389911533506
elastic_net_permutation,group_aut,sa,real,real,surface_area_porosity,6.069624717180038e-05,0.01611899654029616
elastic_net_permutation,group_aut,ce_over_sa,real,real,solution_chemistry,0.0001458798771761,0.0103777939339945
elastic_net_permutation,group_aut,hg_x_ph,real,real,other,0.00032781230649874,0.0066972860429706195
elastic_net_permutation,group_aut,cd_x_sa_log,real,real,other,2.7628010285010166e-05,0.0056492751057266805
elastic_net_permutation,group_aut,sa_log1p,real,real,surface_area_porosity,2.5295360517854083e-05,0.00549554727709578
elastic_net_permutation,group_aut,ce_log1p,real,real,solution_chemistry,1.7637201782951805e-05,0.005475651046019761
elastic_net_permutation,group_aut,cd_x_ph,real,real,other,0.0002160336942468,0.00341498130878484
elastic_net_permutation,group_aut,ph,real,real,solution_chemistry,0.00011939716500413565,0.00258264456588414
elastic_net_permutation,group_aut,ret_ps_x_fg_any,real,real,polymer_identity,3.193193151008514e-05,0.002409579323424981
elastic_net_permutation,group_aut,cd_x_ce_log,real,real,other,0.00014382101311968395,0.001604416051231236
elastic_net_permutation,group_aut,temp_missing,real,real,solution_chemistry,7.314639257287592e-06,0.0015977368967813599
elastic_net_permutation,group_aut,rpm_log1p,real,real,solution_chemistry,5.936212413392245e-05,0.0007277450123382399
elastic_net_permutation,group_aut,aged_x_fg_complexing,real,real,other,3.7101390981031373e-06,0.00067669648701326
elastic_net_permutation,group_aut,aged_x_fg_any,real,real,other,8.224190431205259e-07,0.00061546811163006
elastic_net_permutation,group_aut,ags_aged,real,real,aging_state,8.224190431205259e-07,0.00061546811163006
elastic_net_permutation,group_aut,ags_virgin,real,real,aging_state,8.224190431205259e-07,0.00061546811163006
elastic_net_permutation,group_aut,metal_hg,real,real,metal_identity,3.5336942113477904e-05,0.00061121404580228
elastic_net_permutation,group_aut,metal_cd,real,real,metal_identity,4.735607603952539e-05,0.0005892023828258038
elastic_net_permutation,group_aut,ret_other,real,real,polymer_identity,5.062055726472e-05,0.00056019592528742
elastic_net_permutation,group_aut,ret_pa,real,real,polymer_identity,2.16581918142722e-06,0.0004983468651080662
elastic_net_permutation,group_aut,ret_pa_x_fg_any,real,real,polymer_identity,2.16581918142722e-06,0.0004983468651080662
elastic_net_permutation,group_aut,ret_pla,real,real,polymer_identity,2.1024310232853336e-06,0.00049775442557828
elastic_net_permutation,group_aut,fg_complexing,real,real,surface_functionality,8.483274027720755e-07,0.00047543349983259744
elastic_net_permutation,group_aut,fg_polar,real,real,surface_functionality,4.051284746964256e-07,0.00046790217009705213
elastic_net_permutation,group_aut,fg_any,real,real,surface_functionality,3.9631824445995893e-07,0.0004658495422831
elastic_net_permutation,group_aut,ret_ps,real,real,polymer_identity,3.018019028749961e-05,0.0003668141422433208
elastic_net_permutation,group_aut,metal_cr,real,real,metal_identity,1.395617537101046e-06,0.00033041502803796
elastic_net_permutation,group_aut,sa_missing,real,real,surface_area_porosity,2.780149782656272e-05,0.0003267886458357112
elastic_net_permutation,group_aut,hg_x_sa_log,real,real,other,2.4434362917040004e-05,0.00027040458032766
elastic_net_permutation,group_aut,cr_x_sa_log,real,real,other,2.3826188596899997e-05,0.00026367417682346
elastic_net_permutation,group_aut,hg_x_ce_log,real,real,other,1.0469152536884962e-06,0.00024785911878076
elastic_net_permutation,group_aut,rpm_missing,real,real,solution_chemistry,2.0557555841583518e-05,0.00022937741789316873
elastic_net_permutation,group_aut,ret_pe_x_fg_any,real,real,polymer_identity,6.279121578300906e-07,0.0001485763362681204
elastic_net_permutation,group_aut,ret_pe,real,real,polymer_identity,6.258385198931737e-07,0.0001480853986589004
elastic_net_permutation,group_aut,ret_pvc,real,real,polymer_identity,5.576109178129229e-07,0.00013201541406976
elastic_net_permutation,group_aut,temp_log1p,real,real,solution_chemistry,1.1081788022049288e-06,8.465195374389748e-05
elastic_net_permutation,group_aut,cr_x_ph,real,real,other,2.797440041257815e-07,7.098198971118035e-05
elastic_net_permutation,group_aut,cr_x_ce_log,real,real,other,2.3091928978979938e-07,5.38001101309e-05
elastic_net_permutation,group_aut,ph_missing,real,real,solution_chemistry,4.394066825508247e-08,3.480797296113434e-05
elastic_net_permutation,group_aut,ret_pp,real,real,polymer_identity,2.5624184206796128e-06,2.8357182056279997e-05
elastic_net_permutation,group_aut,ret_pet,real,real,polymer_identity,1.4076511853589046e-07,6.945467214421735e-06
elastic_net_permutation,group_exp,ce_over_rpm,real,real,solution_chemistry,0.0500590421584939,0.7734888634673471
elastic_net_permutation,group_exp,temp,real,real,solution_chemistry,0.0013548435906250097,0.0886110751217645
elastic_net_permutation,group_exp,temp_x_ce_log,real,real,solution_chemistry,0.00080737231700464,0.04730207336844479
elastic_net_permutation,group_exp,ce_log_x_rpm_log,real,real,solution_chemistry,0.00030360760800988003,0.024156934349273917
elastic_net_permutation,group_exp,ce,real,real,solution_chemistry,0.0003203845186371,0.023484320517718576
elastic_net_permutation,group_exp,ph_x_temp,real,real,solution_chemistry,0.00012439586153806899,0.007415621123614309
elastic_net_permutation,group_exp,ph,real,real,solution_chemistry,0.0001988380158543804,0.0056616380744660575
elastic_net_permutation,group_exp,rpm,real,real,solution_chemistry,5.0775232027960004e-05,0.00462981922812298
elastic_net_permutation,group_exp,sa,real,real,surface_area_porosity,7.23581404437613e-05,0.00289539925501736
elastic_net_permutation,group_exp,ph_x_ce_log,real,real,solution_chemistry,9.615666826758097e-05,0.002853441262544186
elastic_net_permutation,group_exp,ce_over_sa,real,real,solution_chemistry,9.918911129589958e-05,0.00271958190460972
elastic_net_permutation,group_exp,sa_missing,real,real,surface_area_porosity,8.983351975180298e-06,0.001672653132230205
elastic_net_permutation,group_exp,ce_log1p,real,real,solution_chemistry,1.666140183127274e-05,0.0013070474743084998
elastic_net_permutation,group_exp,cd_x_ce_log,real,real,other,6.0729748733951535e-05,0.0012506066950969744
elastic_net_permutation,group_exp,metal_cd,real,real,metal_identity,6.684106244425614e-06,0.0011664942551743997
elastic_net_permutation,group_exp,temp_log1p,real,real,solution_chemistry,7.207229757761891e-06,0.0008837914888432703
elastic_net_permutation,group_exp,cd_x_sa_log,real,real,other,1.3418460069165584e-05,0.0006693421531759199
elastic_net_permutation,group_exp,cd_x_ph,real,real,other,3.213819908982e-05,0.0005467668669541
elastic_net_permutation,group_exp,sa_log1p,real,real,surface_area_porosity,1.0007535171241421e-05,0.00042313862535907994
elastic_net_permutation,group_exp,temp_missing,real,real,solution_chemistry,4.807102881905224e-06,0.00040473047079739977
elastic_net_permutation,group_exp,hg_x_ph,real,real,other,2.165064338396e-05,0.00036834218424932
elastic_net_permutation,group_exp,rpm_log1p,real,real,solution_chemistry,9.703712842294987e-06,0.00032799153039732
elastic_net_permutation,group_exp,ret_pet,real,real,polymer_identity,3.374748205853262e-06,0.0003054279027715373
elastic_net_permutation,group_exp,ret_ps,real,real,polymer_identity,2.998414840087449e-06,0.00026010045584903124
elastic_net_permutation,group_exp,ret_ps_x_fg_any,real,real,polymer_identity,2.968921743216057e-06,0.0002574757960596124
elastic_net_permutation,group_exp,ret_pa,real,real,polymer_identity,3.8503403334222416e-06,0.00023292666369409317
elastic_net_permutation,group_exp,ret_pa_x_fg_any,real,real,polymer_identity,3.8503403334222416e-06,0.00023292666369409317
elastic_net_permutation,group_exp,hg_x_sa_log,real,real,other,4.587242657820845e-06,0.00022863981301992866
elastic_net_permutation,group_exp,cr_x_ce_log,real,real,other,1.1867220835646289e-05,0.00020202604911237525
elastic_net_permutation,group_exp,ret_pvc,real,real,polymer_identity,5.301169447502474e-07,0.00010024597998047998
elastic_net_permutation,group_exp,cr_x_sa_log,real,real,other,3.2564597819995097e-06,5.811868170449815e-05
elastic_net_permutation,group_exp,ph_missing,real,real,solution_chemistry,5.22431652851818e-07,4.849166823122111e-05
elastic_net_permutation,group_exp,cr_x_ph,real,real,other,4.7200764462296264e-07,4.8431564015930407e-05
elastic_net_permutation,group_exp,ret_pla,real,real,polymer_identity,2.2393743420945355e-07,4.196170132892118e-05
elastic_net_permutation,group_exp,rpm_missing,real,real,solution_chemistry,4.0375331079811615e-07,3.653757816969328e-05
elastic_net_permutation,group_exp,hg_x_ce_log,real,real,other,3.670998110227863e-07,3.1474691104776926e-05
elastic_net_permutation,group_exp,metal_cr,real,real,metal_identity,1.116750583853854e-06,2.2095702232237926e-05
elastic_net_permutation,group_exp,ret_pe_x_fg_any,real,real,polymer_identity,3.5192326190980345e-07,8.618685241644529e-06
elastic_net_permutation,group_exp,ret_pe,real,real,polymer_identity,3.518008820391217e-07,8.616434693073905e-06
elastic_net_permutation,group_exp,ret_other,real,real,polymer_identity,2.0548508220308292e-07,3.778841695618304e-06
elastic_net_permutation,group_exp,aged_x_fg_any,real,real,other,1.1330175711421475e-07,2.08360334180789e-06
elastic_net_permutation,group_exp,ags_aged,real,real,aging_state,1.1330175711421475e-07,2.08360334180789e-06
elastic_net_permutation,group_exp,ags_virgin,real,real,aging_state,1.1330175711421475e-07,2.08360334180789e-06
elastic_net_permutation,group_exp,fg_polar,real,real,surface_functionality,5.498941849424455e-08,7.035773480848741e-07
elastic_net_permutation,group_exp,aged_x_fg_complexing,real,real,other,0.0,0.0
elastic_net_permutation,group_exp,fg_any,real,real,surface_functionality,0.0,0.0
elastic_net_permutation,group_exp,fg_complexing,real,real,surface_functionality,0.0,0.0
elastic_net_permutation,group_exp,metal_hg,real,real,metal_identity,0.0,0.0
elastic_net_permutation,group_exp,ret_pp,real,real,polymer_identity,0.0,0.0
elastic_net_permutation,random_cv,ce_over_rpm,real,real,solution_chemistry,0.05692773900050939,0.9045631189178721
elastic_net_permutation,random_cv,temp,real,real,solution_chemistry,0.0015565769726822482,0.03384562138795413
elastic_net_permutation,random_cv,temp_x_ce_log,real,real,solution_chemistry,0.0009251696473076668,0.018734861260374394
elastic_net_permutation,random_cv,ce,real,real,solution_chemistry,0.0006026101283647116,0.01155816229396786
elastic_net_permutation,random_cv,ph_x_temp,real,real,solution_chemistry,0.0001979077070352968,0.004337606881682446
elastic_net_permutation,random_cv,ph,real,real,solution_chemistry,0.00019823948244242727,0.004279004875997152
elastic_net_permutation,random_cv,ph_x_ce_log,real,real,solution_chemistry,0.00018411991256080777,0.003470288600789559
elastic_net_permutation,random_cv,ce_log_x_rpm_log,real,real,solution_chemistry,8.673851844158537e-05,0.0028009369816920067
elastic_net_permutation,random_cv,cd_x_ce_log,real,real,other,9.543456634217577e-05,0.0020237582713662485
elastic_net_permutation,random_cv,ce_over_sa,real,real,solution_chemistry,6.899597917808685e-05,0.0013076512461253247
elastic_net_permutation,random_cv,ce_log1p,real,real,solution_chemistry,4.139958917718798e-05,0.0011804837865821399
elastic_net_permutation,random_cv,rpm_log1p,real,real,solution_chemistry,4.100131556214799e-05,0.0010094531309325166
elastic_net_permutation,random_cv,sa,real,real,surface_area_porosity,6.063727453427223e-05,0.0009798434698852791
elastic_net_permutation,random_cv,cd_x_ph,real,real,other,3.80998893222866e-05,0.0006728958604612599
elastic_net_permutation,random_cv,rpm,real,real,solution_chemistry,1.466063591626e-05,0.00049292671386968
elastic_net_permutation,random_cv,sa_missing,real,real,surface_area_porosity,1.7847279320210387e-05,0.00048184636200538673
elastic_net_permutation,random_cv,hg_x_ph,real,real,other,2.9198065463977315e-05,0.00046143301471298
elastic_net_permutation,random_cv,cd_x_sa_log,real,real,other,1.9278866201349933e-05,0.00042553923266001393
elastic_net_permutation,random_cv,cr_x_ce_log,real,real,other,1.7645229740640792e-05,0.00039446231852627333
elastic_net_permutation,random_cv,sa_log1p,real,real,surface_area_porosity,1.6560421459861362e-05,0.00033013004586794
elastic_net_permutation,random_cv,metal_cd,real,real,metal_identity,1.2755835104503918e-05,0.0002931225593260867
elastic_net_permutation,random_cv,ret_ps,real,real,polymer_identity,1.0804152135797106e-05,0.00022977492575445262
elastic_net_permutation,random_cv,ret_ps_x_fg_any,real,real,polymer_identity,1.0595026357669292e-05,0.00022463400831763
elastic_net_permutation,random_cv,ret_other,real,real,polymer_identity,1.3707978832039261e-05,0.00019302584190583825
elastic_net_permutation,random_cv,hg_x_sa_log,real,real,other,1.2014125953691372e-05,0.00016765699816093267
elastic_net_permutation,random_cv,cr_x_sa_log,real,real,other,1.0643624743991165e-05,0.00015578669229498668
elastic_net_permutation,random_cv,temp_missing,real,real,solution_chemistry,6.220210054293703e-06,0.0001404851280247544
elastic_net_permutation,random_cv,temp_log1p,real,real,solution_chemistry,5.313756756991268e-06,0.00011326405879972357
elastic_net_permutation,random_cv,metal_cr,real,real,metal_identity,6.5088433432788e-06,0.00010433664212796835
